,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_learning_rate,param_max_depth,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
18,2.799954652786255,0.023172236426999615,0.017783355712890626,0.00030377077238136245,0.01,3,150,"{'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 150}",0.9971005869432042,0.9971806591203802,0.9973283094867512,0.9966530043401207,0.9969231187781088,0.9970371357337131,0.00023236349398005467,48
19,3.6742456436157225,0.04244039798001164,0.01951112747192383,0.0006040495240227685,0.01,3,200,"{'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 200}",0.997573844700012,0.9976818320929941,0.9976871665578435,0.9972354897983694,0.9975165017859788,0.9975389669870396,0.00016504126480968665,45
20,1.2889690399169922,0.055172283723497195,0.012976408004760742,0.0003614336015198574,0.01,4,50,"{'learning_rate': 0.01, 'max_depth': 4, 'n_estimators': 50}",0.9969207208141786,0.9969290247927638,0.9973277760402663,0.9967857563082334,0.996861658122378,0.996964987215564,0.0001885041968314577,50
21,2.460802173614502,0.014681366861098083,0.016970443725585937,0.0005005068346690076,0.01,4,100,"{'learning_rate': 0.01, 'max_depth': 4, 'n_estimators': 100}",0.9981495457951808,0.9976985594506294,0.9980496434443693,0.9974917346277489,0.9979482124055876,0.9978675391447032,0.00024040843324008438,43
22,3.592846488952637,0.03870744549300028,0.019574975967407225,0.0006390072429206074,0.01,4,150,"{'learning_rate': 0.01, 'max_depth': 4, 'n_estimators': 150}",0.998457332806569,0.9981844910951017,0.9983872388627043,0.9980560066988685,0.9983655580734229,0.9982901255073333,0.0001476818216710967,41
23,4.701984167098999,0.11851444471525448,0.023371219635009766,0.0013024523341096514,0.01,4,200,"{'learning_rate': 0.01, 'max_depth': 4, 'n_estimators': 200}",0.9984831911808243,0.9985449104023284,0.9986764049608694,0.9984402405813163,0.9986933990417471,0.9985676292334171,0.00010151256303129438,37
24,1.6250006675720214,0.11847652033930896,0.013895416259765625,0.0008038673723010822,0.01,5,50,"{'learning_rate': 0.01, 'max_depth': 5, 'n_estimators': 50}",0.998029241517901,0.9979375434758886,0.9975359725826797,0.9979217305979416,0.9980443851861607,0.9978937746721144,0.00018533988800319202,42
25,3.270601177215576,0.09028059811685245,0.019038820266723634,0.000299647163983626,0.01,5,100,"{'learning_rate': 0.01, 'max_depth': 5, 'n_estimators': 100}",0.9983782724458116,0.9983068027534373,0.9986704989462145,0.9983974505525591,0.9985810704533442,0.9984668190302735,0.0001362325864132528,38
26,4.69038200378418,0.07331523530759868,0.02250814437866211,0.0005421767027781407,0.01,5,150,"{'learning_rate': 0.01, 'max_depth': 5, 'n_estimators': 150}",0.9986179289247356,0.9986704227395738,0.9987925438813078,0.9987439240445365,0.9987363414837859,0.9987122322147879,6.111748593651771e-05,35
27,6.244862985610962,0.08581623031401517,0.025425434112548828,0.0007143442226797522,0.01,5,200,"{'learning_rate': 0.01, 'max_depth': 5, 'n_estimators': 200}",0.9987707941887435,0.9989265913623127,0.9990684500239899,0.9989819173834663,0.9991377218603932,0.9989770949637811,0.00012592110721797997,30
28,1.9574355602264404,0.06811655996649701,0.015113592147827148,0.0004233456591417219,0.01,6,50,"{'learning_rate': 0.01, 'max_depth': 6, 'n_estimators': 50}",0.9985872340062528,0.9984519764039853,0.9975699607444353,0.9985778697744344,0.9987173279269295,0.9983808737712074,0.0004140601145183525,40
29,3.587133693695068,0.09154101576205884,0.019843673706054686,0.0006556501839371368,0.01,6,100,"{'learning_rate': 0.01, 'max_depth': 6, 'n_estimators': 100}",0.9986843076380307,0.99887785721558,0.9988576624557924,0.9987733398078497,0.9989268199822346,0.9988239974198976,8.565759788216954e-05,34
30,5.208880376815796,0.07195070639904552,0.024102544784545897,0.0006367884261828752,0.01,6,150,"{'learning_rate': 0.01, 'max_depth': 6, 'n_estimators': 150}",0.9988854240952368,0.9990045888590767,0.9990995804367189,0.9990533230058094,0.9990687167472323,0.999022326628815,7.501720000720564e-05,29
31,7.0230574131011965,0.11487514719544485,0.027803802490234376,0.00047207270244939436,0.01,6,200,"{'learning_rate': 0.01, 'max_depth': 6, 'n_estimators': 200}",0.9989951412914518,0.9990777853374766,0.999171519505547,0.9991669852104248,0.9991688522731221,0.9991160567236046,7.006060480510436e-05,28
32,0.9426187515258789,0.03838635977909223,0.013086318969726562,0.000898978591676297,1,3,50,"{'learning_rate': 1, 'max_depth': 3, 'n_estimators': 50}",0.9994284880376266,0.9993042333703394,0.9952289689485373,0.9987000671228091,0.9994548557956979,0.9984233226550021,0.0016205495893457707,39
33,1.8126551628112793,0.03397885410280445,0.014940595626831055,0.00029388927437395203,1,3,100,"{'learning_rate': 1, 'max_depth': 3, 'n_estimators': 100}",0.9994875928930677,0.9993258760563002,0.9969406463054716,0.9991884754831043,0.9994011682173194,0.9988687517910527,0.0009690416045935943,33
34,2.6331310272216797,0.0495194155646062,0.017549800872802734,0.000547622375760037,1,3,150,"{'learning_rate': 1, 'max_depth': 3, 'n_estimators': 150}",0.999474530415351,0.9993317820709551,0.9972149140053783,0.9993185983221127,0.9993928235901619,0.9989465296807918,0.0008675609897355255,31
35,3.599751329421997,0.08819084532643895,0.02055497169494629,0.0003565705054312757,1,3,200,"{'learning_rate': 1, 'max_depth': 3, 'n_estimators': 200}",0.9994272693808135,0.9993437084102258,0.9972200579536261,0.9993448896131568,0.9993586830151249,0.9989389216745893,0.0008599811422255804,32
36,1.2096122741699218,0.018693615876966573,0.013640165328979492,0.00043144981270579766,1,4,50,"{'learning_rate': 1, 'max_depth': 4, 'n_estimators': 50}",0.9993387644297536,0.9994746695222819,0.9992506982052421,0.9995154400750605,0.9993883273983601,0.9993935799261398,9.473429406112588e-05,25
37,2.280171203613281,0.018927890245230963,0.016683101654052734,0.0004804734814891119,1,4,100,"{'learning_rate': 1, 'max_depth': 4, 'n_estimators': 100}",0.9993715539146342,0.9994625145630891,0.9992775610460917,0.9995349108717613,0.9993899658411355,0.9994073012473423,8.688340969916282e-05,22
38,3.341810178756714,0.022093171888797097,0.02065582275390625,0.0005181817151823145,1,4,150,"{'learning_rate': 1, 'max_depth': 4, 'n_estimators': 150}",0.9993833215694867,0.9994620954265652,0.9992819810312527,0.9995597161333116,0.9993761343358469,0.9994126496992927,9.310341318490845e-05,18
39,4.927786064147949,0.44095246500437785,0.027101802825927734,0.00158042519126035,1,4,200,"{'learning_rate': 1, 'max_depth': 4, 'n_estimators': 200}",0.999355406711859,0.9994429294564272,0.9992601097253695,0.9995539625319383,0.9993962147856733,0.9994017246422535,9.706153269591345e-05,24
40,1.7959085941314696,0.19713019761686415,0.016517019271850585,0.0019758473514505104,1,5,50,"{'learning_rate': 1, 'max_depth': 5, 'n_estimators': 50}",0.999474149585097,0.9994735264226713,0.9992136236745379,0.9995646695649576,0.9992855627433659,0.999402306398126,0.0001310158650403254,23
41,2.8725812435150146,0.082032011066348,0.019171810150146483,0.00047359306198444743,1,5,100,"{'learning_rate': 1, 'max_depth': 5, 'n_estimators': 100}",0.9994671423084209,0.9994602664671881,0.999236790493313,0.9996047542579699,0.9992808760349624,0.9994099659123709,0.00013445869839961378,20
42,4.097140979766846,0.034938050412598565,0.024618816375732423,0.0002216248830509328,1,5,150,"{'learning_rate': 1, 'max_depth': 5, 'n_estimators': 150}",0.9994443305761984,0.9994457109988131,0.9992488692458651,0.9996275019402211,0.9992842291271536,0.9994101283776503,0.00013530876385422908,19
43,5.401053953170776,0.0487829597225759,0.029471445083618163,0.0008676874025391534,1,5,200,"{'learning_rate': 1, 'max_depth': 5, 'n_estimators': 200}",0.9994400271943268,0.9994504739138573,0.9992606431718546,0.9996134037116902,0.9992759226033163,0.999408094119009,0.00012975275606689403,21
44,1.6739620685577392,0.02603996117013637,0.015121984481811523,0.00039479468666875323,1,6,50,"{'learning_rate': 1, 'max_depth': 6, 'n_estimators': 50}",0.9995089955533498,0.9994739455591951,0.9992496313122723,0.9996114985456723,0.9992937168539217,0.9994275575648823,0.00013578612865406452,16
45,3.1633008480072022,0.02791812875384906,0.021149158477783203,0.0006215771813479215,1,6,100,"{'learning_rate': 1, 'max_depth': 6, 'n_estimators': 100}",0.9994973802305989,0.9994991318539491,0.9992579759394298,0.9996399236226565,0.9993049573334261,0.9994398737960122,0.0001400912007913323,13
46,4.567279577255249,0.1676958743248434,0.028200054168701173,0.0011839385143848958,1,6,150,"{'learning_rate': 1, 'max_depth': 6, 'n_estimators': 150}",0.9994911346144311,0.9994878532711243,0.9992507363085625,0.9996416763753927,0.9993180267723073,0.9994378854683635,0.00013874718137097495,14
47,6.449926662445068,0.13928289304026759,0.034990549087524414,0.003982404688386365,1,6,200,"{'learning_rate': 1, 'max_depth': 6, 'n_estimators': 200}",0.9994818804392557,0.9994760031384943,0.9992506601019219,0.9996444198144582,0.9992996990752172,0.9994305325138695,0.00014136720818335588,15
48,1.0453605651855469,0.015303094738467218,0.012461328506469726,0.0008848132617225399,0.001,3,50,"{'learning_rate': 0.001, 'max_depth': 3, 'n_estimators': 50}",0.9892308439906776,0.9885699945801838,0.9772670637337474,0.987808766446155,0.9898481704614526,0.9865449678424433,0.004688336657607851,64
49,1.9107373237609864,0.016723075537447202,0.014394044876098633,0.0005576819011907278,0.001,3,100,"{'learning_rate': 0.001, 'max_depth': 3, 'n_estimators': 100}",0.9892977939493537,0.9887755238901722,0.9910786409856385,0.9882312179589178,0.9891889830193316,0.9893144319606828,0.0009583550726242784,63
50,2.888647365570068,0.03458108857299821,0.017247867584228516,0.00057500312633332,0.001,3,150,"{'learning_rate': 0.001, 'max_depth': 3, 'n_estimators': 150}",0.990641134587773,0.9900193686798022,0.9922363341679484,0.9881656802479093,0.9892784496155222,0.990068193459791,0.0013619641248277068,62
51,3.857138252258301,0.24817484194548367,0.020226669311523438,0.001407456464043552,0.001,3,200,"{'learning_rate': 0.001, 'max_depth': 3, 'n_estimators': 200}",0.9921607996338546,0.9914490433627978,0.9923221809487056,0.991553636977169,0.9913954319910601,0.9917762185827174,0.000386668362815781,60
52,1.5803871631622315,0.22703652877733696,0.013752412796020509,0.0011757013087036537,0.001,4,50,"{'learning_rate': 0.001, 'max_depth': 4, 'n_estimators': 50}",0.9922608437416146,0.9923743062909496,0.9866255440392083,0.9846197471524627,0.9955789860493076,0.9902918854547085,0.004044302616447322,61
53,2.724070930480957,0.05472727279390753,0.01721196174621582,0.0009539351511931237,0.001,4,100,"{'learning_rate': 0.001, 'max_depth': 4, 'n_estimators': 100}",0.993281659237811,0.9946950271204192,0.9948879442313707,0.9937078462966926,0.9955635923078846,0.9944272138388357,0.0008252439006662019,58
54,3.872952461242676,0.025149016519017492,0.020746994018554687,0.0007556673671416634,0.001,4,150,"{'learning_rate': 0.001, 'max_depth': 4, 'n_estimators': 150}",0.9943753275616222,0.9959135332020141,0.9951634312375288,0.9937127235216978,0.9959033977188001,0.9950136826483327,0.0008629878830490784,55
55,5.237216138839722,0.07424789841866827,0.024245452880859376,0.001114557794521272,0.001,4,200,"{'learning_rate': 0.001, 'max_depth': 4, 'n_estimators': 200}",0.9954725756898226,0.9960909041582611,0.9963567129210493,0.9963090075639665,0.995829629690595,0.996011766004739,0.00032787302407378974,54
56,1.5963500022888184,0.05584393288087436,0.013750457763671875,0.0009268584202133214,0.001,5,50,"{'learning_rate': 0.001, 'max_depth': 5, 'n_estimators': 50}",0.994815110339092,0.9947135453341112,0.99327034397239,0.9920772528054713,0.9975391732615894,0.9944830851425308,0.0018309449801837954,57
57,2.8913286685943604,0.07852083913822824,0.01728401184082031,0.0006114866758129019,0.001,5,100,"{'learning_rate': 0.001, 'max_depth': 5, 'n_estimators': 100}",0.9966648790494538,0.9947378552524969,0.993541410993387,0.9921579556379807,0.9975740759030335,0.9949352353672702,0.0019824295513417964,56
58,4.516699886322021,0.10890841890910939,0.02270641326904297,0.0007713905199151765,0.001,5,150,"{'learning_rate': 0.001, 'max_depth': 5, 'n_estimators': 150}",0.9969123044655623,0.9972728691556365,0.9963643716884405,0.9963666578876617,0.9976287160644209,0.9969089838523445,0.0004982284332644783,51
59,5.88328366279602,0.05977211805422581,0.026276588439941406,0.00038928116485448526,0.001,5,200,"{'learning_rate': 0.001, 'max_depth': 5, 'n_estimators': 200}",0.9976118515593743,0.9973283094867513,0.9966211880676252,0.9965398755819901,0.9977560954643637,0.9971714640320208,0.0005024028642046412,46
60,1.7354890823364257,0.11562349188129037,0.014403581619262695,0.0009249517038252986,0.001,6,50,"{'learning_rate': 0.001, 'max_depth': 6, 'n_estimators': 50}",0.9963955558937327,0.9968885590665479,0.9963847569648298,0.9960095154659852,0.9970547657499312,0.9965466306282054,0.00037752767174240904,52
61,3.6619751930236815,0.25529569692081,0.02057490348815918,0.00136726970503967,0.001,6,100,"{'learning_rate': 0.001, 'max_depth': 6, 'n_estimators': 100}",0.996430059114757,0.9969634320910431,0.9965598798251759,0.996674265992878,0.9983756935566371,0.9970006661160982,0.0007097194910018494,49
62,5.620644044876099,0.35886154929504505,0.025973939895629884,0.002207951277551632,0.001,6,150,"{'learning_rate': 0.001, 'max_depth': 6, 'n_estimators': 150}",0.9964455969891255,0.9969795116922324,0.9966303328645102,0.9968554472811604,0.9984158163529697,0.9970653410359998,0.0006997886022529963,47
63,7.377040147781372,0.6721874581506745,0.032271289825439455,0.009862911065612854,0.001,6,200,"{'learning_rate': 0.001, 'max_depth': 6, 'n_estimators': 200}",0.9982647088640298,0.9971859554819094,0.9969967343930324,0.9969037241880488,0.9984328485371678,0.9975567942928375,0.0006551798464459434,44
